96# Number of electrodes
# x z
  13	  14	  20	  21	30.43	0.0769947
  14	  15	  21	  22	26.61	0.0833605
  16	  17	  23	  24	44.23	0.0620961
  17	  18	  24	  25	72.21	0.0496371
  18	  19	  25	  26	24.00	0.0890048
  19	  20	  26	  27	19.97	0.100577
  20	  21	  27	  28	17.21	0.111794
  21	  22	  28	  29	28.26	0.0800405
  22	  23	  29	  30	31.14	0.0752545
  23	  24	  30	  31	21.91	0.0940897
  24	  25	  31	  32	26.90	0.0824403
  25	  26	  32	  33	51.44	0.0572307
  26	  27	  33	  34	35.82	0.0691954
  27	  28	  34	  35	13.69	0.132555
  28	  29	  35	  36	16.64	0.114267
  29	  30	  36	  37	24.85	0.0863585
  30	  31	  37	  38	22.55	0.0921068
  31	  32	  38	  39	19.13	0.103117
  32	  33	  39	  40	17.81	0.108442
  33	  34	  40	  41	18.37	0.10605
  35	  36	  42	  43	13.51	0.132917
  36	  37	  43	  44	24.42	0.0870675
  37	  38	  44	  45	22.64	0.0915543
  38	  39	  45	  46	26.70	0.082011
  39	  40	  46	  47	18.21	0.106604
  40	  41	  47	  48	21.04	0.0960713
  41	  42	  48	  49	30.99	0.0747004
  42	  43	  49	  50	28.18	0.079269
  43	  44	  50	  51	40.86	0.0640554
  44	  45	  51	  52	30.35	0.0756902
  45	  46	  52	  53	25.76	0.0838314
  46	  47	  53	  54	28.03	0.079409
  47	  48	  54	  55	21.54	0.0942184
  50	  51	  57	  58	17.25	0.109811
  51	  52	  58	  59	14.84	0.123186
  52	  53	  59	  60	15.17	0.120847
  53	  54	  60	  61	15.33	0.119782
  54	  55	  61	  62	19.52	0.100427
  55	  56	  62	  63	12.66	0.13821
  56	  57	  63	  64	20.14	0.0981732
  57	  58	  64	  65	18.14	0.10569
  58	  59	  65	  66	15.17	0.120194
  59	  60	  66	  67	14.24	0.126298
  60	  61	  67	  68	11.61	0.147706
  61	  62	  68	  69	15.15	0.120402
  62	  63	  69	  70	18.29	0.105046
  63	  64	  70	  71	12.02	0.143801
  64	  65	  71	  72	19.53	0.100041
  65	  66	  72	  73	16.20	0.114622
  66	  67	  73	  74	17.13	0.109756
  67	  68	  74	  75	12.91	0.135826
  68	  69	  75	  76	13.18	0.133883
  69	  70	  76	  77	20.03	0.0978892
  70	  71	  77	  78	16.51	0.112724
  71	  72	  78	  79	11.48	0.148569
  72	  73	  79	  80	16.57	0.11204
  73	  74	  80	  81	16.73	0.11116
  74	  75	  81	  82	13.40	0.131111
  75	  76	  82	  83	11.85	0.144328
  76	  77	  83	  84	18.45	0.103432
  77	  78	  84	  85	18.99	0.101344
  79	  80	  86	  87	18.14	0.104691
  81	  82	  88	  89	19.65	0.0994196
  82	  83	  89	  90	9.49	0.173114
  83	  84	  90	  91	16.86	0.111109
  84	  85	  91	  92	12.38	0.140222
  85	  86	  92	  93	14.23	0.126218
  86	  87	  93	  94	14.06	0.12717
  87	  88	  94	  95	19.13	0.101819
  88	  89	  95	  96	10.46	0.160611
   1	   2	   9	  10	15.40	0.163915
   9	  10	  17	  18	21.21	0.125665
  21	  22	  29	  30	14.81	0.165104
  29	  30	  37	  38	13.70	0.175264
  42	  43	  50	  51	17.34	0.144152
  43	  44	  51	  52	25.23	0.108205
  48	  49	  56	  57	49.78	0.0695105
   1	   4	   2	   3	29.76	0.0304047
   2	   5	   3	   4	24.90	0.0304834
   3	   6	   4	   5	31.13	0.0303865
   4	   7	   5	   6	28.76	0.0304182
   5	   8	   6	   7	34.15	0.030352
   6	   9	   7	   8	39.72	0.0303025
   7	  10	   8	   9	30.79	0.0303901
   8	  11	   9	  10	47.06	0.0302551
   9	  12	  10	  11	42.61	0.0302816
  10	  13	  11	  12	36.75	0.0303263
  11	  14	  12	  13	47.91	0.0302502
  12	  15	  13	  14	48.75	0.0302458
  13	  16	  14	  15	45.99	0.0302604
  14	  17	  15	  16	53.59	0.0302233
  15	  18	  16	  17	62.46	0.0301915
  16	  19	  17	  18	54.51	0.0302194
  17	  20	  18	  19	63.67	0.0301877
  18	  21	  19	  20	48.74	0.030245
  19	  22	  20	  21	50.45	0.0302366
  20	  23	  21	  22	47.67	0.0302503
  21	  24	  22	  23	33.16	0.0303597
  22	  25	  23	  24	47.84	0.0302493
  23	  26	  24	  25	40.69	0.030293
  24	  27	  25	  26	46.99	0.0302536
  25	  28	  26	  27	53.61	0.0302223
  26	  29	  27	  28	43.32	0.030275
  27	  30	  28	  29	38.46	0.0303096
  28	  31	  29	  30	38.84	0.0303066
  29	  32	  30	  31	25.03	0.0304755
  30	  33	  31	  32	30.63	0.0303885
  31	  34	  32	  33	28.80	0.0304131
  32	  35	  33	  34	28.33	0.0304199
  33	  36	  34	  35	31.76	0.0303745
  34	  37	  35	  36	41.17	0.0302888
  35	  38	  36	  37	49.62	0.0302396
  36	  39	  37	  38	49.23	0.0302414
  37	  40	  38	  39	53.54	0.0302219
  38	  41	  39	  40	41.01	0.0302897
  39	  42	  40	  41	34.60	0.0303432
  40	  43	  41	  42	34.55	0.0303436
  41	  44	  42	  43	27.54	0.030431
  42	  45	  43	  44	48.06	0.0302469
  43	  46	  44	  45	38.12	0.0303113
  44	  47	  45	  46	42.99	0.030276
  45	  48	  46	  47	47.47	0.0302499
  46	  49	  47	  48	36.53	0.0303246
  47	  50	  48	  49	39.99	0.0302965
  48	  51	  49	  50	33.02	0.030359
  49	  52	  50	  51	30.99	0.0303824
  50	  53	  51	  52	32.14	0.0303687
  51	  54	  52	  53	28.00	0.030423
  52	  55	  53	  54	28.94	0.0304092
  53	  56	  54	  55	32.40	0.0303653
  54	  57	  55	  56	30.32	0.0303902
  55	  58	  56	  57	26.81	0.0304412
  56	  59	  57	  58	33.19	0.0303562
  57	  60	  58	  59	27.82	0.0304249
  58	  61	  59	  60	33.84	0.0303492
  59	  62	  60	  61	29.25	0.0304037
  60	  63	  61	  62	33.73	0.0303501
  61	  64	  62	  63	32.59	0.0303622
  62	  65	  63	  64	27.78	0.0304249
  63	  66	  64	  65	43.72	0.03027
  64	  67	  65	  66	27.76	0.0304252
  65	  68	  66	  67	41.74	0.0302828
  66	  69	  67	  68	35.24	0.030335
  67	  70	  68	  69	29.48	0.0304003
  68	  71	  69	  70	37.18	0.0303173
  69	  72	  70	  71	29.68	0.0303975
  70	  73	  71	  72	30.78	0.0303831
  71	  74	  72	  73	33.35	0.0303535
  72	  75	  73	  74	32.76	0.0303598
  73	  76	  74	  75	31.37	0.0303755
  74	  77	  75	  76	32.17	0.0303661
  75	  78	  76	  77	30.63	0.0303843
  76	  79	  77	  78	32.37	0.0303635
  77	  80	  78	  79	25.81	0.0304557
  78	  81	  79	  80	29.52	0.0303982
  79	  82	  80	  81	32.99	0.0303563
  80	  83	  81	  82	28.37	0.0304143
  81	  84	  82	  83	25.58	0.0304597
